"","cue","coverage","H","unknown","N"
"565","artistic",88,3.28118176412586,0,100
"566","arts",84,3.2703256287674,0,100
"567","artsy",91.6666666666667,3.07455465471961,4,100
"568","artwork",88.8888888888889,3.30205516457317,1,100
"569","as",95.8333333333333,2.80765037553319,4,100
"570","ascend",91,2.7652959631109,0,100
"571","ascent",91.6666666666667,2.56231848569146,4,100
"572","ascertain",95.4545454545455,3.38593443947334,12,100
"573","ash",95,2.83415000661779,0,100
"574","ashamed",92,2.99017480447221,0,100
"575","ashes",89,3.04129547531752,0,100
"576","ashtray",93.8775510204082,2.37600999998745,2,100
"577","Asia",89.8989898989899,3.0393907175252,1,100
"578","Asian",91,3.56067509254843,0,100
"579","aside",82.4742268041237,3.8062337066509,3,100
"580","ask",97,2.39516117477937,0,100
"581","askew",61.9565217391304,3.24272451241287,8,100
"582","asking",84.8484848484848,3.19071080557018,1,100
"583","asleep",93,3.20579217658652,0,100
"584","asparagus",97.9381443298969,2.55674577069581,3,100
"585","aspect",95.6521739130435,3.48133731626458,8,100
"586","asphalt",88.7755102040816,3.01631618682558,2,100
"587","asphyxiate",96.875,2.790512092492,4,100
"588","aspiration",94.9494949494949,2.89023640134462,1,100
"589","aspire",96.9072164948454,3.28830224671704,3,100
"590","aspirin",90.9090909090909,2.65407104888559,1,100
"591","ass",97,2.60008930480819,0,100
"592","assassin",94.8979591836735,2.51323954262004,2,100
"593","assassination",79.7979797979798,2.53611865222698,1,100
"594","assault",96,3.18474787665706,0,100
"595","assemble",89.8989898989899,3.33820022573303,1,100
"596","assembly",94.8979591836735,2.9452481109682,2,100
"597","assert",89.5833333333333,3.88626683204058,4,100
"598","assertive",85.4166666666667,3.62254603530582,4,100
"599","assess",88.5416666666667,3.79403750650029,4,100
"600","assessment",95.959595959596,2.71352635900739,1,100
"601","asset",94.8453608247423,3.57534539697257,3,100
"602","assets",92.7835051546392,2.54837583409451,3,100
"603","asshole",87.8787878787879,3.24773465477864,1,100
"604","assign",92,3.30442628343876,0,100
"605","assignment",97.979797979798,2.49967082892435,1,100
"606","assimilate",63.5416666666667,3.79478822876777,4,100
"607","assist",97,1.65725307391291,0,100
"608","assistance",100,1.53377449871438,0,100
"609","assistant",95,2.78982275802894,0,100
"610","associate",90.9090909090909,3.44400907509536,1,100
"611","associated",87.7551020408163,3.40556174650128,2,100
"612","association",88.659793814433,3.45636092445837,3,100
"613","assortment",90.7216494845361,3.02559426842746,3,100
"614","assume",85.5670103092783,3.33644846983923,3,100
"615","assumption",89.4736842105263,3.60126392785372,5,100
"616","assurance",89.5833333333333,3.7381861796846,4,100
"617","assure",86.734693877551,3.3970391958697,2,100
"618","assured",86.4583333333333,3.13465380808625,4,100
"619","asteroid",93,2.89947277462875,0,100
"620","asthma",71.7171717171717,2.97925840190041,1,100
"621","astonish",91,2.32078087928078,0,100
"622","astonishing",92.9292929292929,2.56521565422538,1,100
"623","astonishment",83,2.53830372750077,0,100
"624","astound",94.5652173913043,2.33165494857186,8,100
"625","astounding",95.8333333333333,2.60258339863975,4,100
"626","astringent",81.25,3.70729721530762,20,100
"627","astrology",87.8787878787879,2.50177411801288,1,100
"628","astronaut",91.8367346938776,1.98185779221055,2,100
"629","astronomy",96,1.55405438310284,0,100
"630","as well",91.4893617021277,2.09011192965499,6,100
"631","asylum",87.8787878787879,2.71975581728493,1,100
"632","at",93.9393939393939,3.15023720728551,1,100
"633","atheism",81.6326530612245,2.92264305939382,2,100
"634","atheist",78.9473684210526,2.72347203102984,5,100
"635","athlete",92.8571428571429,3.33467792487035,2,100
"636","athletic",96,3.18035160701672,0,100
"637","athletics",96.969696969697,2.81353779453923,1,100
"638","atlas",84,2.05440014667178,0,100
"639","atmosphere",93.9393939393939,2.86852366756006,1,100
"640","atom",95.959595959596,2.69327374375741,1,100
"641","atomic",98.989898989899,2.62640388218099,1,100
"642","atoms",61.6161616161616,3.08896274437939,1,100
"643","atop",89.010989010989,3.03667339109155,9,100
"644","attach",93.8775510204082,3.83959322835028,2,100
"645","attached",85.8585858585859,3.48696894804097,1,100
"646","attachment",88.8888888888889,3.83636608699549,1,100
"647","attack",90.9090909090909,3.64573871995586,1,100
"648","attain",94.8453608247423,2.69051569911737,3,100
"649","attempt",98,1.14625304528777,0,100
"650","attend",86.734693877551,3.41782375170199,2,100
"651","attendance",87.7551020408163,3.49708438587153,2,100
"652","attendant",92.8571428571429,3.12534113538426,2,100
"653","attention",88.5416666666667,3.65981178990954,4,100
"654","attentive",92.8571428571429,3.65916436487102,2,100
"655","attic",92.9292929292929,3.44988150581659,1,100
"656","attire",95.8333333333333,2.22245575976209,4,100
"657","attitude",95.8333333333333,3.84593033846289,4,100
"658","attorney",96.969696969697,1.7358571606428,1,100
"659","attract",89,3.64071633516072,0,100
"660","attraction",91,3.49515701164581,0,100
"661","attractive",96,2.99099917284705,0,100
"662","attribute",87.6404494382023,3.58638871416758,11,100
"663","aubergine",93.3333333333333,2.14696132717752,25,100
"664","auburn",88.6363636363636,2.40346226232284,12,100
"665","auction",94,2.92949516825096,0,100
"666","audible",85.8585858585859,2.95781229691989,1,100
"667","audience",87.8787878787879,3.27997002941103,1,100
"668","audio",95,2.81734558379639,0,100
"669","auditorium",87,3.57571141829519,0,100
"670","augment",87.9120879120879,3.33788054070816,9,100
"671","august",84.8484848484848,2.95259784904228,1,100
"672","aunt",90.8163265306122,2.15503427892234,2,100
"673","aura",84.5360824742268,3.78435627329049,3,100
"674","Australia",72,3.6016507018137,0,100
"675","Australian",72,3.66561698049491,0,100
"676","Austria",63.6363636363636,3.13881639386022,1,100
"677","authentic",100,1.29900914203014,0,100
"678","author",96,1.64014510646951,0,100
"679","authoritarian",78.125,3.49577494000926,4,100
"680","authority",90,3.60276411052697,0,100
"681","autism",66,3.73423948386048,0,100
"682","auto",96.9387755102041,1.99674511122443,2,100
"683","autograph",92,2.26191285905679,0,100
"684","automatic",87.8787878787879,3.34345720966754,1,100
"685","automobile",97,1.09785460809435,0,100
"686","automotive",94.5652173913043,1.64519013783266,8,100
"687","autonomy",86.1702127659574,3.12814335461159,6,100
"688","autumn",98.989898989899,1.44924962601107,1,100
"689","available",95.9183673469388,3.11863287866066,2,100
"690","avenue",90.9090909090909,2.06247428520124,1,100
"691","average",91.9191919191919,3.21414698458445,1,100
"692","aviation",93,2.36315565505789,0,100
"693","avid",88.0434782608696,3.216596397066,8,100
"694","avocado",96.969696969697,2.29466268592262,1,100
"695","avoid",86.0215053763441,3.95658514899554,7,100
"696","avoidance",83.3333333333333,4.21041316145934,4,100
"697","await",86.1702127659574,3.6549038069841,6,100
"698","awake",95.959595959596,2.89748448032389,1,100
"699","awaken",92,3.24819978327588,0,100
"700","award",92,3.03210985228506,0,100
"701","aware",85.8585858585859,3.18662557754052,1,100
"702","awareness",76.2886597938144,3.70370140669573,3,100
"703","away",91,2.51755799828481,0,100
"704","awe",92.6315789473684,3.35100425894673,5,100
"705","awesome",93.8775510204082,3.13425948098768,2,100
"706","awful",99,2.48092096224004,0,100
"707","awkward",88.8888888888889,3.35925106351109,1,100
"708","axe",93,3.56952516048612,0,100
"709","axiom",87.3015873015873,3.56253154378382,37,100
"710","axis",76.8421052631579,3.58024635901941,5,100
"711","axle",94.5652173913043,2.30597196838502,8,100
"712","axon",90.9090909090909,2.76999225309774,45,100
"713","b",94.8979591836735,3.11702402525706,2,100
"714","babble",82.8282828282828,2.82034221729081,1,100
"715","babbling",85.4166666666667,2.88476306411887,4,100
"716","babe",84,3.11473351387521,0,100
"717","babies",86,3.71870207050107,0,100
"718","baboon",93.8144329896907,1.80627035877227,3,100
"719","baby",96.969696969697,3.50022231420859,1,100
"720","babysitter",85,3.48430546877749,0,100
"721","bachelor",88.8888888888889,2.72837907356826,1,100
"722","back",90.9090909090909,2.90636225078833,1,100
"723","backbone",89.8989898989899,2.49632713579958,1,100
"724","background",93.9393939393939,3.51126923534461,1,100
"725","backpack",92.9292929292929,3.45764793230808,1,100
"726","backpacker",90.9090909090909,3.53683505508631,1,100
"727","backspace",94.8979591836735,2.63038924453051,2,100
"728","backstabber",79.7979797979798,3.65715062925663,1,100
"729","backup",81,3.47529185198069,0,100
"730","backward",91.8367346938776,2.77103946628542,2,100
"731","backwards",86,2.72006358337885,0,100
"732","backyard",91,3.05960140272579,0,100
"733","bacon",89.8989898989899,3.30630735777423,1,100
"734","bacteria",94,2.74449097328305,0,100
"735","bad",97,2.89214807766854,0,100
"736","badge",86,3.07366642135577,0,100
"737","badger",83,3.48345322313354,0,100
"738","bad guy",83.8383838383838,3.10994617433378,1,100
"739","bad luck",84,3.64934679733427,0,100
"740","badly",74.2268041237113,3.34244140272587,3,100
"741","badminton",90.9090909090909,2.36818753207735,1,100
"742","bad mood",95,3.32165718624619,0,100
"743","baffle",88.0434782608696,2.41088317859075,8,100
"744","bag",92,3.45588736686467,0,100
"745","bagel",85.8585858585859,2.96665991352435,1,100
"746","baggage",93.9393939393939,2.8072282026878,1,100
"747","baggy",86.8686868686869,2.29477454897558,1,100
"748","bagpipe",71,2.66063743688542,0,100
"749","bagpipes",70.7070707070707,2.68715903537329,1,100
"750","bags",86,3.18354091417129,0,100
"751","baguette",95.8762886597938,1.7998970682763,3,100
"752","bail",94,2.2930109505207,0,100
"753","bait",95.8762886597938,1.97842290251795,3,100
"754","bake",97.9591836734694,2.31178287668603,2,100
"755","baked",95,3.30360251648119,0,100
"756","baker",90.8163265306122,2.89488220443189,2,100
"757","bakery",94,2.21839403063335,0,100
"758","baking",94,3.0869990228416,0,100
"759","baking soda",81,3.37998421667656,0,100
"760","balance",89,3.60296821449688,0,100
"761","balanced",94,3.42304732980571,0,100
"762","balcony",76.7676767676768,3.97673091106802,1,100
"763","bald",88.8888888888889,2.89536724559385,1,100
"764","bale",95.4545454545455,1.47408168661252,12,100
"765","ball",97,3.24123433186397,0,100
"766","ballerina",95,2.68867168383738,0,100
"767","ballet",96,2.44913909500946,0,100
"768","balloon",90.9090909090909,3.33822157603538,1,100
"769","balloons",91.9191919191919,3.19574216110944,1,100
"770","ballot",100,2.07532377843199,1,100
"771","ballroom",97.979797979798,1.30434750660104,1,100
"772","balls",84.6938775510204,3.79051811845599,2,100
"773","balm",87.7551020408163,2.94570240160542,2,100
"774","baloney",84.0909090909091,2.98870483173949,12,100
"775","balsamic",90.7216494845361,1.48808032693581,3,100
"776","bam",82.1052631578947,3.24410700280015,5,100
"777","Bambi",94.9494949494949,1.65693557470666,1,100
"778","bamboo",88.8888888888889,3.05831806464593,1,100
"779","bamboozle",76.0869565217391,3.27715530065421,8,100
"780","ban",90,3.74220735427162,0,100
"781","banana",99,2.5074515965035,0,100
"782","bananas",93.9393939393939,2.36979287349884,1,100
"783","band",96.969696969697,2.96291321901962,1,100
"784","bandage",94,3.08499321198525,0,100
"785","Band-Aid",90,3.29937522631839,0,100
"786","bandicoot",93.75,2.29744886883397,36,100
"787","bandit",91,2.6446923690356,0,100
"788","bang",95.959595959596,3.02548668995328,1,100
"789","banging",77.7777777777778,3.41873622542171,1,100
"790","banish",78.5714285714286,3.81289689448474,2,100
"791","banister",94.6808510638298,2.30757473316583,6,100
"792","banjo",78.3505154639175,3.3095065735139,3,100
"793","bank",90,2.70832805223863,0,100
"794","bank account",97.9591836734694,2.24681296055373,2,100
"795","banker",96.9387755102041,2.58116206411208,2,100
"796","banking",89,2.55702208840974,0,100
"797","bankrupt",93,2.87688043118967,0,100
"798","banks",87.8787878787879,2.27363188516556,1,100
"799","banned",78.7878787878788,3.46379412127938,1,100
"800","banner",88.8888888888889,3.32966584406002,1,100
"801","banquet",91.8367346938776,2.63950692653282,2,100
"802","baptism",88.8888888888889,3.02755352426429,1,100
"803","baptist",97.979797979798,2.57355002477402,1,100
"804","baptize",91,2.7959401368203,0,100
"805","bar",91,3.55516464716785,0,100
"806","barbarian",68,3.68670568341199,0,100
"807","barbecue",93,3.09350534255772,0,100
"808","barber",93,2.48199657684532,0,100
"809","Barbie",89,1.40610680492444,0,100
"810","bare",93.9393939393939,2.05896135119252,1,100
"811","barefoot",74.7474747474748,3.63742731808666,1,100
"812","barely",86.5979381443299,3.25084108208184,3,100
"813","barf",90.3225806451613,2.61812299634405,7,100
"814","bargain",96.9072164948454,3.07295471279746,3,100
"815","barge",92.4731182795699,2.86226824456634,7,100
"816","baritone",91.5789473684211,2.91133608038031,5,100
"817","bark",97.979797979798,1.3983704702451,1,100
"818","barking",93,1.20854886144555,0,100
"819","barley",93.9393939393939,3.03875213565818,1,100
"820","barmaid",74.2268041237113,3.42185418971906,3,100
"821","barn",97.9591836734694,2.84055069996309,2,100
"822","barracuda",93.4782608695652,1.9850266109712,8,100
"823","barred",72.2222222222222,3.37320925473771,10,100
"824","barrel",89,3.32436295229167,0,100
"825","barren",92.4731182795699,3.13701075781799,7,100
"826","barrier",92,2.90390482393755,0,100
"827","barrister",93.9759036144578,1.91687156825445,17,100
"828","bars",86,3.38513917818835,0,100
"829","bartender",93.8144329896907,2.83905334362937,3,100
"830","barter",97.8260869565217,2.20588255035868,8,100
"831","base",94.8979591836735,3.28207197999979,2,100
"832","baseball",89,3.08982703700543,0,100
"833","based",83.3333333333333,3.80272425396335,4,100
"834","basement",90.8163265306122,3.14293608323011,2,100
"835","bash",92.5531914893617,2.78520023641397,6,100
"836","bashful",100,1.22215550233638,3,100
"837","basic",90.7216494845361,3.02059956849999,3,100
"838","basil",94.6808510638298,2.75600341837504,6,100
"839","basin",93.6170212765958,2.69735709758994,6,100
"840","basis",87.6288659793814,3.29202155486323,3,100
"841","basket",95.959595959596,2.95281702916982,1,100
"842","basketball",88.8888888888889,3.217206392469,1,100
"843","bass",93.9393939393939,2.68455610519826,1,100
"844","bassinet",96.551724137931,2.0074230166585,13,100
"845","bassoon",97.7011494252874,2.66824060160436,13,100
"846","bastard",76,3.76169435041531,0,100
"847","bat",95.959595959596,2.89456548254548,1,100
"848","bath",97.9591836734694,2.93696515368609,2,100
"849","bathe",93.9393939393939,2.61859164577287,1,100
"850","bathing",98,2.84678785952864,0,100
"851","bathrobe",77.5510204081633,3.45121957119514,2,100
"852","bathroom",96,2.82544633762366,0,100
"853","bathtub",93.9393939393939,2.85238190058237,1,100
"854","Batman",91,2.32525754943213,0,100
"855","baton",82.2916666666667,3.15862716451482,4,100
"856","batter",97.8260869565217,3.15389292349801,8,100
"857","batteries",86,3.02164831477956,0,100
"858","battery",89,3.21651722794658,0,100
"859","battle",86.8686868686869,2.66404595648659,1,100
"860","battlefield",84.8484848484848,2.54890672540452,1,100
"861","bauble",80.9523809523809,2.91647413611286,16,100
"862","bay",87,3.40805377799596,0,100
"863","bazaar",84.6938775510204,2.91498204718789,2,100
"864","bazooka",91.7525773195876,2.30231373485969,3,100
"865","BBQ",94,3.44144319827709,0,100
"866","be",95.959595959596,2.88584292833337,1,100
"867","beach",97,2.30355855584727,0,100
"868","beaches",83.8383838383838,2.43303648845228,1,100
"869","beacon",100,1.4764897798059,0,100
"870","bead",98.989898989899,2.93689848282415,1,100
"871","beagle",97.8947368421053,1.06010507492685,5,100
"872","beak",95.8333333333333,1.50457676903034,4,100
"873","beaker",90.9090909090909,2.95189864228428,1,100
"874","beam",95,2.87088293677859,0,100
"875","bean",84.375,3.78327192997795,4,100
"876","beanie",94.8979591836735,2.11393342425093,2,100
"877","beans",77.7777777777778,3.72842187652409,1,100
"878","beanstalk",95.6521739130435,1.69090718523907,8,100
"879","bear",92,3.43102687802961,0,100
"880","beard",95,3.32096497155577,0,100
"881","bearing",94.8979591836735,3.42433707904576,2,100
